dataset_name,model_name,metric,metric_params,BreakDown,LIME,MAPLE,SHAP
hydraulic,IForest,Complexity,"{""normalise"": true}",1.4618588343175816,1.3153222538590965,1.2369834069443633,1.4945908262443113
hydraulic,IForest,Faithfulness,"{""base_strategy"": ""mean""}",-0.37796555027166556,-0.5443634790698483,0.32636891041987875,-0.46395084406148224
hydraulic,IForest,LocalLipschitzEstimate,"{""normalise"": true, ""nr_samples"": 200}",12.348205700593644,14.28813685847914,9.651738741008607,8.52980183956098
hydraulic,IForest,Sparseness,"{""normalise"": true}",0.425344892268442,0.491551039205557,0.5157873047975803,0.37177384198101715
