dataset_name,model_name,observation,metric_params,BreakDown,LIME,MAPLE,SHAP
hydraulic,IForest,996,"{""normalise"": true}",0.42456121483807047,0.35747642805166296,0.6654867089019652,0.2910189873659256
hydraulic,IForest,1015,"{""normalise"": true}",0.4547227589752732,0.3417709641057473,0.5066846732011465,0.1684166918842286
hydraulic,IForest,1052,"{""normalise"": true}",0.46113718257436687,0.3795243182781799,0.39775860528922397,0.1700282860855386
hydraulic,IForest,1139,"{""normalise"": true}",0.4956726454291632,0.4192926465411381,0.523613753570329,0.16113308891002315
hydraulic,IForest,1291,"{""normalise"": true}",0.3538372563004303,0.5751137776284777,0.5659781491691691,0.32167217786320473
hydraulic,IForest,1295,"{""normalise"": true}",0.349933245029,0.5406095191748771,0.5533167977444043,0.2861770838685617
hydraulic,IForest,1309,"{""normalise"": true}",0.3563317239163963,0.5758201448859231,0.5337355695963587,0.19939154396032413
hydraulic,IForest,1371,"{""normalise"": true}",0.4556080589313397,0.5211178486351539,0.5430791132503774,0.267855132975686
hydraulic,IForest,1431,"{""normalise"": true}",0.3523204232831619,0.5965353443702763,0.5890938427481225,0.2746215408347434
hydraulic,IForest,1511,"{""normalise"": true}",0.37954790125538845,0.49130860258132614,0.5464948858693278,0.4716445763113797
hydraulic,IForest,1521,"{""normalise"": true}",0.39226952579591357,0.4045685706257008,0.5703653267873919,0.5720336826778941
hydraulic,IForest,1553,"{""normalise"": true}",0.4721419486886127,0.5349404976117734,0.7238034872670664,0.7387418698259215
hydraulic,IForest,1563,"{""normalise"": true}",0.3959313808059671,0.3966615044669172,0.6065121481284946,0.6223056768865329
hydraulic,IForest,1627,"{""normalise"": true}",0.4500254752321902,0.48210055856894485,0.44215698973676176,0.6539386753790912
hydraulic,IForest,1659,"{""normalise"": true}",0.48287003641045384,0.5995660649615606,0.5481236729248998,0.4606893616670237
hydraulic,IForest,1691,"{""normalise"": true}",0.44978795829964763,0.522046552386629,0.5681800003175016,0.5194879538439259
hydraulic,IForest,1704,"{""normalise"": true}",0.5354746626002758,0.541572652346922,0.5792393726104715,0.44100032489107593
hydraulic,IForest,1708,"{""normalise"": true}",0.5706060163786606,0.5939182547456966,0.532553969238654,0.4548584921227572
hydraulic,IForest,1776,"{""normalise"": true}",0.4704670840865335,0.6246099377915136,0.6046899975154447,0.4203409053158229
hydraulic,IForest,1792,"{""normalise"": true}",0.5562396016993957,0.7238013086366047,0.49498783898212023,0.4551888669228745
hydraulic,IForest,1861,"{""normalise"": true}",0.48057588146338964,0.6625971053855053,0.2732598192096869,0.43472489129962494
hydraulic,IForest,1890,"{""normalise"": true}",0.4990931041427576,0.5788829259838254,0.6127635751647447,0.6711190832212239
hydraulic,IForest,2074,"{""normalise"": true}",0.5152199152517716,0.5469899430982325,0.5930585553271728,0.3804560355785759
hydraulic,IForest,2166,"{""normalise"": true}",0.4872041719719355,0.5407584533990396,0.6062651842067578,0.6313090610063763
hydraulic,IForest,2167,"{""normalise"": true}",0.5857889285292498,0.5406812691479548,0.5834506205218295,0.5855158013494415
hydraulic,IForest,2177,"{""normalise"": true}",0.503989839270279,0.5987823784077431,0.4925451710214682,0.6598301713343742
